economy,year,anomaly_score,predicted_anomaly
PAK,2017,0.2991079055579981,0
PAK,2018,0.31999568856302457,0
PAK,2019,0.2582802538947169,0
PAK,2020,0.30875127359386373,0
PAK,2021,0.2938929668392952,0
PAK,2022,0.29603539509153076,0
PAK,2023,0.35521575526591387,0
PAK,2024,0.32544715010515707,0
PER,1990,82.8308223270759,1
PER,1991,1.1589727585326208,1
PER,1992,0.3123535788146345,0
PER,1993,0.41071591887334286,0
PER,1994,0.6966872654191535,0
PER,1995,0.3229739267197616,0
PER,1996,0.32199831441526966,0
PER,1997,0.27514171272212906,0
PER,1998,0.3119858412687424,0
PER,1999,0.22735003595501108,0
PER,2000,0.2695898653647374,0
PER,2001,0.3129137361406993,0
PER,2002,0.6131397168420729,0
PER,2003,0.5466886730128466,0
PER,2004,0.5672744033104777,0
PER,2005,0.40387819442486805,0
PER,2006,0.23950882697618814,0
PER,2007,0.24012380914063644,0
PER,2008,0.25050849494841215,0
PER,2009,0.26431020777022884,0
PER,2010,0.3596301541473367,0
PER,2011,0.18670016587246577,0
PER,2012,0.2944049375250262,0
PER,2013,0.305944587615555,0
PER,2014,0.3186027988806666,0
PER,2015,0.3678056633716317,0
PER,2016,0.4611201512319535,0
PER,2017,0.3425180329576072,0
PER,2018,0.3135961222563742,0
PER,2019,0.34709798203201725,0
PER,2020,1.4684423943983187,1
PER,2021,0.8374569727042283,0
PER,2022,0.21647553296942806,0
PER,2023,0.23198375128202525,0
PER,2024,0.1875659203712552,0
PHL,1990,0.37829342111733555,0
PHL,1991,0.48480649401535625,0
PHL,1992,0.43256676632544905,0
PHL,1993,0.3193897110829034,0
PHL,1994,0.278044468976971,0
PHL,1995,0.27950896985757395,0
PHL,1996,0.3785864435601674,0
PHL,1997,0.26901943700160863,0
PHL,1998,0.40958581131550614,0
PHL,1999,2.163527243176369,1
PHL,2000,1.844878768281399,1
PHL,2001,1.2644892459700814,1
PHL,2002,0.8513348904492491,0
PHL,2003,0.9577649965221257,0
PHL,2004,0.6820667528195731,0
PHL,2005,1.0793961723028296,1
PHL,2006,0.9245801131434046,0
PHL,2007,0.9776810871490887,0
PHL,2008,1.0611954743096583,1
PHL,2009,0.9296076277522113,0
PHL,2010,0.967339141316226,0
PHL,2011,0.7669628091336192,0
PHL,2012,0.8546454848137334,0
PHL,2013,0.620930267974928,0
PHL,2014,0.6327785521605672,0
PHL,2015,0.5944002498478065,0
PHL,2016,0.4552806637711233,0
PHL,2017,0.42358093449179535,0
PHL,2018,0.33011104337563935,0
PHL,2019,0.18029062942952098,0
PHL,2020,1.0675855617340322,1
PHL,2021,0.7810580334923488,0
PHL,2022,0.41801298557491456,0
PHL,2023,0.33053756296941955,0
PHL,2024,0.43627830276832574,0
POL,1990,1.3226293926673294,1
POL,1991,0.7267659552070233,0
POL,1992,0.24975385852690773,0
POL,1993,0.3487383269934697,0
POL,1994,0.33777777160923955,0
POL,1995,0.3826898490976665,0
POL,1996,0.21174304833078456,0
POL,1997,0.16333454127205593,0
POL,1998,0.1269178706251131,0
POL,1999,0.23526544439042543,0
POL,2000,0.3004319491218787,0
POL,2001,0.39030172203833213,0
POL,2002,0.5449289345916059,0
POL,2003,0.5449106258712244,0
POL,2004,0.5176137068872416,0
POL,2005,0.3702947751606302,0
POL,2006,0.2637447957787171,0
POL,2007,0.2068846974498044,0
POL,2008,0.13553402404476025,0
POL,2009,0.11620484734609336,0
POL,2010,0.15399961692492092,0
POL,2011,0.1281067295770728,0
POL,2012,0.137656993984533,0
POL,2013,0.13844635497460975,0
POL,2014,0.13552209695844764,0
POL,2015,0.17493704073792332,0
POL,2016,0.340210942123821,0
POL,2017,0.45668595570056375,0
POL,2018,0.3905227656047806,0
POL,2019,0.32050195352501853,0
POL,2020,0.2505152140252073,0
POL,2021,0.4386633490290705,0
POL,2022,0.40414134749290037,0
POL,2023,0.3575823626420359,0
POL,2024,0.5188114638451038,0
PRT,1990,0.10938383101902778,0
PRT,1991,0.3773138725349238,0
PRT,1992,0.1555710547073096,0
PRT,1993,0.18823615645996056,0
PRT,1994,0.21061487886528943,0
PRT,1995,0.09644418877012152,0
PRT,1996,0.17834247459465422,0
PRT,1997,0.13209108105956557,0
PRT,1998,0.18506322405065448,0
PRT,1999,0.3832948934888305,0
PRT,2000,0.37277974302463984,0
PRT,2001,0.3524891407594694,0
PRT,2002,0.2615666838875056,0
PRT,2003,0.24286594098380646,0
PRT,2004,0.22209521390851172,0
PRT,2005,0.29466653639980783,0
PRT,2006,0.3441361855741769,0
PRT,2007,0.33920956158360255,0
PRT,2008,0.5000088830208738,0
PRT,2009,0.5344101847508097,0
PRT,2010,0.44462560433137077,0
PRT,2011,0.38533285170530757,0
PRT,2012,0.4983179250577159,0
PRT,2013,0.42100130402264596,0
PRT,2014,0.2697264366331485,0
PRT,2015,0.21186846569865359,0
PRT,2016,0.16217767639410358,0
PRT,2017,0.14096469095675818,0
PRT,2018,0.12582131083292997,0
PRT,2019,0.09041945896079291,0
PRT,2020,0.5464167071533049,0
PRT,2021,0.1471463554795703,0
PRT,2022,0.21502303417356075,0
PRT,2023,0.06703283244255684,0
PRT,2024,0.06406829143411895,0
ROU,1990,2.197592725338261,1
ROU,1991,2.3903437121836815,1
ROU,1992,2.196834719112099,1
ROU,1993,0.5282006239530038,0
ROU,1994,0.5025674061994994,0
ROU,1995,0.27322742087887797,0
ROU,1996,0.3480650384808273,0
ROU,1997,0.816260946012252,0
ROU,1998,0.46850072429502937,0
ROU,1999,0.3857071495385493,0
ROU,2000,0.21781035286949751,0
ROU,2001,0.22461233162366775,0
