economy,year,GDP_Growth,GDP_PerCapita_Growth,Inflation_CPI,Total_Reserves,Unemployment,Current_Account_GDP,Trade_GDP,FDI_Inflows_GDP,Exports_GDP,Imports_GDP,Gross_Savings_GDP,Exchange_Rate,Manufacturing_Value,Investment_GDP,crisis_label
SGP,2014,3.93554027709007,2.59472315486744,1.03316955857629,261582777243.075,3.74,17.9502135491877,360.467319166237,21.8184880782679,191.953535787505,168.513783378732,47.2950477994746,1.26705,17.9997688921285,29.4300082792766,0
SGP,2015,2.97679931634806,1.76232468638902,-0.521975611895763,251875782494.842,3.79,18.6930222903094,329.471398940262,22.6541826890491,178.384608499682,151.08679044058,44.0462153091754,1.374825,18.0893298548734,25.353193018866,0
SGP,2016,3.74757848792792,2.41021443466256,-0.529809760375464,251058293461.882,4.08,18.0893657934254,302.839656046574,20.3766287562495,164.550664245506,138.288991801068,45.0437873515046,1.38154636363636,17.441961312599,26.3971777576543,0
SGP,2017,4.47689915845876,4.38437834929044,0.576763191179996,285000274600.258,4.2,18.5489449671093,316.794409287568,29.6706336940046,171.741625509838,145.05278377773,46.5068266710157,1.380925,18.545847537786,27.2765104656237,0
SGP,2018,3.4519759658687,2.96719699276471,0.438784215129623,292715632357.011,3.613,15.7118763496582,326.59658728675,22.8377290626019,178.198251436118,148.398335850632,41.3804108623705,1.34884166666667,20.7178457667812,24.7748536752848,0
SGP,2019,1.30804118153127,0.15539750940367,0.567829988405447,285477830549.322,3.1,15.4809992253229,324.394985115301,28.2256543399099,176.891299992751,147.50368512255,40.0919316958667,1.36415833333333,19.4040313019103,24.5014074011136,0
SGP,2020,-3.81470885510713,-3.51423380533573,-0.172111865925382,369834181899.806,4.1,17.8019624591099,332.040805481913,22.7176808064108,181.782024531778,150.258780950135,41.6335723627245,1.37974166666667,19.6539845250362,22.8053955630909,1
SGP,2021,9.7568044629903,14.4308159309526,2.31610315765146,425097835210.8,4.64,19.4520788810595,329.161383683762,32.5964610130302,182.710806574886,146.450577108876,44.1814563930443,1.34348333333333,20.6330680035618,24.0192234940025,0
SGP,2022,4.10800021897151,0.719821622511958,6.13095418919732,296628740109.38,3.591,19.1173002567127,332.34956775484,28.3188156351916,186.114290787201,146.235276967639,41.2360040556609,1.37866666666667,19.6555376499378,22.2139256940454,1
SGP,2023,1.82140694115385,-3.00715571486563,4.83372362825798,359834756845.917,3.444,16.5778694804851,325.69322405378,24.8866145212528,181.561322405378,144.131901648402,38.6458565524446,1.34276666666667,16.9755594437794,21.2437977714338,0
